"","DAY","MONTH","YEAR","HOUR","MINUTE","Date","Time","LATITUDE.x","LONGITUDE.x","Type","Depth","Depth.Error","Depth.Seismic.Stations","Magnitude","Magnitude.Type","Magnitude.Error","Magnitude.Seismic.Stations","Azimuthal.Gap","Horizontal.Distance","Horizontal.Error","Root.Mean.Square","ID","Source","Location.Source","Magnitude.Source","Status","I_D","FLAG_TSUNAMI","SECOND","FOCAL_DEPTH","EQ_PRIMARY","EQ_MAG_MW","EQ_MAG_MS","EQ_MAG_MB","EQ_MAG_ML","EQ_MAG_MFA","EQ_MAG_UNK","INTENSITY","COUNTRY","STATE","LOCATION_NAME","LATITUDE.y","LONGITUDE.y","REGION_CODE","DEATHS","DEATHS_DESCRIPTION","MISSING","MISSING_DESCRIPTION","INJURIES","INJURIES_DESCRIPTION","DAMAGE_MILLIONS_DOLLARS","DAMAGE_DESCRIPTION","HOUSES_DESTROYED","HOUSES_DESTROYED_DESCRIPTION","HOUSES_DAMAGED","HOUSES_DAMAGED_DESCRIPTION","TOTAL_DEATHS","TOTAL_DEATHS_DESCRIPTION","TOTAL_MISSING","TOTAL_MISSING_DESCRIPTION","TOTAL_INJURIES","TOTAL_INJURIES_DESCRIPTION","TOTAL_DAMAGE_MILLIONS_DOLLARS","TOTAL_DAMAGE_DESCRIPTION","TOTAL_HOUSES_DESTROYED","TOTAL_HOUSES_DESTROYED_DESCRIPTION","TOTAL_HOUSES_DAMAGED","TOTAL_HOUSES_DAMAGED_DESCRIPTION","diffLat","diffLong"
"750","23","3","1969","21","8","3/23/1969","21:08:44",39.083,28.493,"Earthquake",15,NA,NA,5.9,"MW",NA,NA,NA,NA,NA,NA,"ISCGEM811440","ISCGEM","ISCGEM","ISCGEM","Automatic",4479,"",NA,12,5.6,NA,NA,NA,NA,NA,5.6,8,"TURKEY","","TURKEY:  DEMIRCI, GORDES, SINDIRGI",39.2,28.5,140,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.117000000000004,-0.00700000000000145
"751","23","3","1978","0","31","3/23/1978","0:31:02",44.209,148.971,"Earthquake",46,NA,NA,6.8,"MS",NA,NA,NA,NA,NA,NA,"USP0000TJ3","US","US","US","Reviewed",4796,"Tsu",2.1,46,6.8,NA,6.8,6.1,NA,NA,NA,5,"RUSSIA","","RUSSIA:  KURIL ISLANDS",44.209,148.971,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"752","23","3","1978","3","15","3/23/1978","3:15:20",44.932,148.439,"Earthquake",33,NA,NA,7.5,"MS",NA,NA,NA,NA,NA,NA,"USP0000TJH","US","US","US","Reviewed",4797,"Tsu",20.3,33,7.5,NA,7.5,6.4,NA,NA,NA,6,"RUSSIA","","RUSSIA:  KURIL ISLANDS",44.932,148.439,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"753","23","3","1983","23","51","3/23/1983","23:51:07",38.294,20.262,"Earthquake",19.1,2.5,NA,6.4,"MW",NA,NA,NA,NA,NA,1.3,"USP0001TWA","US","US","NC","Reviewed",4966,"",6.5,19,6.2,NA,6.2,5.8,NA,NA,NA,7,"GREECE","","GREECE: VONITSA",38.294,20.262,130,NA,NA,NA,NA,7,1,NA,2,160,3,NA,NA,NA,NA,NA,NA,7,1,NA,2,160,3,NA,NA,0,0
"754","23","4","1970","9","1","4/23/1970","9:01:27",39.071,28.808,"Earthquake",20,NA,NA,5.7,"MW",NA,NA,NA,NA,NA,NA,"ISCGEM797068","ISCGEM","ISCGEM","ISCGEM","Automatic",4528,"",NA,18,5.7,NA,5.7,5.7,NA,NA,NA,8,"TURKEY","","TURKEY:  DEMIRCI, MANISA",39.1,28.7,140,NA,1,NA,NA,43,1,NA,NA,150,3,150,3,NA,NA,NA,NA,43,1,NA,NA,150,3,NA,NA,-0.0290000000000035,0.108000000000001
"755","23","4","1992","4","50","4/23/1992","4:50:23",33.96,-116.317,"Earthquake",11.629,0.216,0,6.1,"MW",NA,0,63.1,NA,NA,0.256,"CI3019681","CI","CI","CI","Reviewed",5320,"",23.2,12,6.3,NA,6.3,5.7,6.1,NA,NA,7,"USA","CA","CALIFORNIA:  JOSHUA TREE, ANGELUS OAKS",33.961,-116.318,150,NA,NA,NA,NA,32,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,32,1,NA,2,NA,NA,NA,NA,-0.000999999999997669,0.00100000000000477
"756","23","4","1997","19","44","4/23/1997","19:44:28",13.986,144.901,"Earthquake",100.8,NA,NA,6.5,"MWC",NA,NA,NA,NA,NA,1.03,"USP000814H","US","US","HRV","Reviewed",7201,"",28.4,101,6.5,6.5,NA,6.2,NA,NA,NA,7,"USA TERRITORY","GU","GUAM",13.986,144.901,170,NA,NA,NA,NA,4,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,1,NA,NA,NA,NA,0,0
"757","23","4","2004","1","50","4/23/2004","1:50:30",-9.362,122.839,"Earthquake",65.8,NA,386,6.7,"MWB",NA,NA,27.6,NA,NA,1.13,"USP000CT64","US","US","US","Reviewed",5775,"",30.2,66,6.7,6.7,NA,6.5,NA,NA,NA,NA,"INDONESIA","","INDONESIA:  TIMOR: KUPANG",-9.362,122.839,170,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0
"758","23","5","1968","17","24","5/23/1968","17:24:18",-41.659,172.02,"Earthquake",20,NA,NA,7.2,"MW",NA,NA,NA,NA,NA,NA,"ISCGEM822588","ISCGEM","ISCGEM","ISCGEM","Automatic",4440,"",NA,21,7.1,NA,NA,NA,NA,NA,7.1,NA,"NEW ZEALAND","","NEW ZEALAND:  SOUTH ISLAND:  NW COAST",-41.7,172,170,3,1,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0410000000000039,0.0200000000000102
"759","23","5","1978","23","34","5/23/1978","23:34:11",40.759,23.268,"Earthquake",10,NA,NA,5.7,"MB",NA,NA,NA,NA,NA,NA,"USP0000UPR","US","US","US","Reviewed",4802,"",11.4,10,5.6,NA,5.6,5.7,NA,NA,5.6,7,"GREECE","","GREECE:  THESSALONIKI, VOLVI, LANGADAS",40.759,23.268,130,NA,NA,NA,NA,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"760","23","5","1987","17","9","5/23/1987","17:09:04",8.047,125.41,"Earthquake",32,7.6,NA,5.7,"MW",NA,NA,NA,NA,NA,1.2,"USP0003578","US","US","HRV","Reviewed",5135,"",4.4,32,5.2,NA,5.2,5.1,NA,NA,NA,2,"PHILIPPINES","","PHILIPPINES:  MINDANAO:  TALAKAG-MALAYBALAY",8.047,125.41,170,1,1,NA,NA,2,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,2,1,NA,1,NA,NA,NA,NA,0,0
"761","23","5","1989","10","54","5/23/1989","10:54:46",-52.341,160.568,"Earthquake",10,NA,NA,8.2,"MW",NA,NA,NA,NA,NA,1.3,"USP0003VJ7","US","US","PAR","Reviewed",5198,"Tsu",46.3,10,8.2,NA,8.2,6.4,NA,NA,NA,7,"AUSTRALIA","TAS","MACQUARIE ISLAND:  MACQUARIE STATION; NEW ZEALAND",-52.341,160.568,170,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"762","23","5","2001","21","10","5/23/2001","21:10:44",27.689,101.003,"Earthquake",33,NA,168,5.5,"MWC",NA,NA,NA,NA,NA,1.01,"USP000AFDP","US","US","HRV","Reviewed",5598,"",43.9,33,5.5,5.5,5.3,5.1,NA,NA,NA,NA,"CHINA","","CHINA:  YUNNAN:  NINGLANG; SICHUAN:  YANYUAN",27.689,101.003,30,2,1,NA,NA,605,3,36,4,NA,NA,NA,NA,2,1,NA,NA,605,3,36,4,NA,NA,NA,NA,0,0
"763","23","6","2001","20","33","6/23/2001","20:33:14",-16.265,-73.641,"Earthquake",33,NA,518,8.4,"MWW",NA,NA,NA,NA,NA,1.05,"OFFICIAL20010623203314130_33","OFFICIAL","US","OFFICIAL","Reviewed",5601,"Tsu",14.1,33,8.4,8.4,8.2,6.7,NA,NA,NA,8,"PERU","","PERU:  AREQUIPA, MOQUEGUA, TACNA, AYACUCHO",-16.265,-73.641,160,77,2,68,2,2713,4,NA,4,22399,4,NA,NA,103,3,138,3,2713,4,200,4,25399,4,NA,NA,0,0
"764","23","6","2014","19","19","6/23/2014","19:19:16",-29.9772,-177.7247,"Earthquake",20,1.8,NA,6.9,"MWW",NA,NA,35,0.751,NA,0.99,"USC000RKG5","US","US","US","Reviewed",10101,"Tsu",16,20,6.9,6.9,NA,NA,NA,NA,NA,NA,"NEW ZEALAND","","NEW ZEALAND:  SSE OF RAOUL ISLAND",-30.118,-177.67,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140799999999999,-0.0547000000000253
"765","23","6","2014","20","53","6/23/2014","20:53:10",51.8486,178.7352,"Earthquake",109,1.8,NA,7.9,"MWW",NA,NA,22,0.133,NA,0.71,"USC000RKI5","US","US","US","Reviewed",10100,"Tsu",10,108,7.9,7.9,NA,NA,NA,NA,NA,NA,"USA","AK","ALASKA:  ALEUTIAN ISLANDS",51.797,178.76,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0516000000000005,-0.024799999999999
"766","23","7","1978","14","42","7/23/1978","14:42:37",22.282,121.512,"Earthquake",17,NA,NA,7.4,"MS",NA,NA,NA,NA,NA,NA,"USP0000VPZ","US","US","US","Reviewed",6456,"Tsu",36.9,17,7.4,NA,7.4,6.5,NA,NA,NA,NA,"TAIWAN","","TAIWAN",22.282,121.512,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"767","23","7","1982","14","23","7/23/1982","14:23:54",36.194,141.702,"Earthquake",36.6,3.4,NA,7.1,"MW",NA,NA,NA,NA,NA,1,"USP0001NKK","US","US","NC","Reviewed",6601,"Tsu",53.5,37,6.8,NA,6.8,6.2,NA,NA,NA,NA,"JAPAN","","IBARAKI, JAPAN",36.194,141.702,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"768","23","7","2005","7","34","7/23/2005","7:34:57",35.498,139.982,"Earthquake",61,NA,457,5.9,"MWB",NA,NA,42.9,NA,NA,0.69,"USP000DVQT","US","US","US","Reviewed",6761,"",56.7,61,5.9,5.9,NA,6.1,NA,NA,NA,NA,"JAPAN","","JAPAN:  HONSHU:  TOKYO",35.498,139.982,30,NA,NA,NA,NA,27,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,27,1,NA,1,1,1,NA,NA,0,0
"769","23","7","2008","15","26","7/23/2008","15:26:20",39.802,141.464,"Earthquake",108,NA,633,6.8,"MWC",NA,NA,20.2,NA,NA,0.92,"USP000GCZP","US","US","US","Reviewed",8164,"",19.9,108,6.8,6.8,NA,6.6,NA,NA,NA,NA,"JAPAN","","JAPAN:  HONSHU:  N",39.802,141.464,30,1,1,NA,NA,200,3,NA,2,90,2,90,2,1,1,NA,NA,200,3,NA,2,NA,NA,90,2,0,0
"770","23","7","2010","22","51","7/23/2010","22:51:12",6.497,123.48,"Earthquake",578,NA,340,7.6,"MWC",NA,NA,15.1,NA,NA,0.91,"USP000HGMH","US","US","US","Reviewed",9432,"",12.4,586,7.6,7.6,NA,6.9,NA,NA,NA,4,"PHILIPPINES","","PHILIPPINES:  CELEBES SEA:  MORO GULF",6.486,123.467,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0110000000000001,0.0130000000000052
"771","23","8","1965","19","46","8/23/1965","19:46:04",16.081,-95.867,"Earthquake",25,NA,NA,7.4,"MW",NA,NA,NA,NA,NA,NA,"ISCGEM854871","ISCGEM","ISCGEM","ISCGEM","Automatic",4356,"Tsu",2.9,28,7.8,NA,7.8,6.6,NA,NA,NA,NA,"MEXICO","","MEXICO:  ME\XICO CITY, OAXACA",16.3,-95.8,150,6,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,6,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,-0.219000000000001,-0.0670000000000073
"772","23","8","1985","12","41","8/23/1985","12:41:56",39.431,75.224,"Earthquake",6.8,NA,NA,7,"MW",NA,NA,NA,NA,NA,1.2,"USP0002J21","US","US","HRV","Reviewed",5072,"",56.1,7,7.5,NA,7.5,6.4,NA,NA,NA,7,"CHINA","","CHINA:  S XINJIANG:  WUQUA-SHUFU",39.431,75.224,40,71,2,NA,NA,162,3,5,2,NA,3,NA,NA,71,2,NA,NA,162,3,5,2,NA,3,NA,NA,0,0
"773","23","8","2011","17","51","8/23/2011","17:51:04",37.9096667,-77.9363333,"Earthquake",0.02,2.4,23,5.8,"MW",NA,0,80,NA,1.9,0.48,"SE609212","SE","SE","SE","Reviewed",9861,"",4.5,6,5.8,5.8,5.6,5.9,NA,NA,NA,7,"USA","VA","VIRGINIA:  LOUISA COUNTY, MARYLAND, WASHINGTON D.C.",37.936,-77.933,150,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,-0.0263332999999975,-0.00333329999999421
"774","23","9","1974","19","28","9/23/1974","19:28:17",-0.278,12.917,"Earthquake",33,NA,NA,6.2,"MS",NA,NA,NA,NA,NA,NA,"USP000084T","US","US","US","Reviewed",4665,"",17.2,33,6.2,NA,6.2,5.9,NA,NA,6.4,NA,"GABON","","GABON",-0.28,12.92,10,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002,-0.00300000000000011
"775","23","9","1990","21","13","9/23/1990","21:13:07",33.267,138.643,"Earthquake",10,NA,NA,6.5,"MW",NA,NA,NA,NA,NA,1.3,"USP0004F00","US","US","NC","Reviewed",6602,"Tsu",7.4,10,6.5,NA,6.5,6,NA,NA,NA,NA,"JAPAN","","JAPAN:  W. OF BONIN ISLANDS, IZU IS.",33.267,138.643,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"776","24","1","1965","0","11","1/24/1965","0:11:17",-2.608,125.952,"Earthquake",20,NA,NA,8.2,"MW",NA,NA,NA,NA,NA,NA,"ISCGEM861299","ISCGEM","ISCGEM","ISCGEM","Automatic",4334,"Tsu",12.1,6,7.6,NA,7.6,NA,NA,NA,NA,NA,"INDONESIA","","INDONESIA:  SANANA ISLAND",-2.4,126.1,170,71,2,NA,NA,NA,NA,NA,2,3000,4,NA,NA,71,2,NA,NA,NA,NA,NA,2,3000,4,NA,NA,-0.208,-0.147999999999996
"777","24","1","1980","19","0","1/24/1980","19:00:10",37.852,-121.815,"Earthquake",11,NA,NA,5.8,"MW",NA,NA,NA,NA,NA,NA,"USP000155J","US","B","1009","Reviewed",4870,"",9.5,11,5.9,NA,5.9,5.3,5.8,NA,NA,7,"USA","CA","CALIFORNIA:  LIVERMORE",37.855,-121.816,150,NA,NA,NA,NA,50,1,11.5,3,NA,NA,NA,NA,NA,NA,NA,NA,50,1,11.5,3,NA,NA,NA,NA,-0.00300000000000011,0.00100000000000477
"778","24","1","1983","8","17","1/24/1983","8:17:40",16.147,-95.232,"Earthquake",56.8,2.7,NA,6.3,"MB",NA,78,NA,NA,NA,1.2,"USP0001SHV","US","US","US","Reviewed",4960,"",39.6,57,6.7,NA,6.7,6.3,NA,NA,NA,7,"MEXICO","","MEXICO:  OAXACA:   SALINA CRUZ",16.147,-95.232,150,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,0
"779","24","1","1987","8","9","1/24/1987","8:09:21",41.529,79.318,"Earthquake",28.9,NA,NA,6.2,"MW",NA,NA,NA,NA,NA,1.2,"USP00031W0","US","US","HRV","Reviewed",5123,"",21.3,29,5.9,NA,5.9,5.9,NA,NA,NA,NA,"CHINA","","CHINA:  XINGJIANG WEIWUER ZIZHIQU PROVINCE, WUSHI",41.529,79.318,40,NA,NA,NA,NA,NA,NA,NA,2,417,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,417,3,NA,NA,0,0
"780","24","1","2005","23","23","1/24/2005","23:23:26",-1.364,-80.785,"Earthquake",16.9,14.5,309,6.1,"MWB",NA,NA,29.6,NA,NA,1.19,"USP000DE8S","US","US","US","Reviewed",5840,"",26.1,17,6.1,6.1,5.7,5.5,NA,NA,NA,NA,"ECUADOR","","ECUADOR:  NEAR WEST COAST:  PUERTO LOPEZ, SALANGO",-1.364,-80.785,160,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,0,0
"781","24","1","2016","10","30","1/24/2016","10:30:30",59.6363,-153.4051,"Earthquake",129,1.8,NA,7.1,"MWW",NA,NA,19,0.72,5,2.11,"US10004GQP","US","US","US","Reviewed",10172,"",30,128,7.1,7.1,NA,NA,NA,NA,NA,NA,"USA","AK","ALASKA:  KENAI",59.658,-153.452,150,NA,NA,NA,NA,NA,NA,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,NA,NA,-0.0217000000000027,0.0468999999999937
"782","24","10","1980","14","53","10/24/1980","14:53:35",18.211,-98.24,"Earthquake",72,NA,NA,6.4,"MB",NA,NA,NA,NA,NA,NA,"USP0001AE2","US","US","US","Reviewed",4899,"",35.1,72,6.4,NA,6.4,6.6,NA,NA,NA,9,"MEXICO","","MEXICO:  S, HUAJAPAN DE LEON, OAXACA",18.211,-98.24,150,300,3,NA,NA,NA,3,5,2,NA,3,NA,NA,300,3,NA,NA,NA,3,5,2,NA,3,NA,NA,0,0
"783","24","10","2002","6","8","10/24/2002","6:08:38",-1.884,29.004,"Earthquake",11,NA,345,6.2,"MWC",NA,NA,NA,NA,NA,1.05,"USP000BF6U","US","US","HRV","Reviewed",5658,"",37.9,11,6.2,6.2,6.3,5.9,NA,NA,NA,NA,"CONGO","","CONGO: GOMA, LWIRO, BUKAVU; RWANDA:  MUGERA, KIGALI",-1.884,29.004,10,2,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,0,0
"784","24","11","1971","19","35","11/24/1971","19:35:33",52.803,159.199,"Earthquake",125,NA,NA,7.3,"MW",NA,NA,NA,NA,NA,NA,"ISCGEM778805","ISCGEM","ISCGEM","ISCGEM","Automatic",4587,"",29.1,106,6.3,NA,NA,6.3,NA,NA,7.5,NA,"RUSSIA","","RUSSIA:  OFF KAMCHATKA, SHEMYA",52.9,159.2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0970000000000013,-0.000999999999976353
"785","24","11","1976","12","22","11/24/1976","12:22:19",39.121,44.029,"Earthquake",36,NA,NA,7.3,"MS",NA,NA,NA,NA,NA,NA,"USP0000KF0","US","US","US","Reviewed",4752,"",18.8,36,7.3,NA,7.3,6.1,NA,NA,7.3,10,"TURKEY","","TURKEY:  MURADIYE",39.12,44.03,140,5000,4,NA,NA,NA,NA,60,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00100000000000477,-0.000999999999997669
"786","24","11","1987","1","54","11/24/1987","1:54:15",33.09,-115.792,"Earthquake",10.853,0.453,0,6.2,"MW",NA,0,35.4,NA,NA,0.321,"CI134894","CI","CI","CI","Reviewed",5148,"",14.5,5,6.2,NA,6.2,5.7,NA,NA,NA,6,"USA","CA","CALIFORNIA:  SUPERSTITION HILLS",33.082,-115.775,150,2,1,NA,NA,NA,NA,3,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,3,2,NA,NA,NA,NA,0.00800000000000267,-0.0169999999999959
"787","24","11","1987","1","54","11/24/1987","1:54:14",33.08,-115.78,"Earthquake",5,NA,NA,6,"MWC",NA,NA,NA,NA,NA,NA,"GCMTB112487A","GCMT","GCMT","GCMT","Automatic",5148,"",14.5,5,6.2,NA,6.2,5.7,NA,NA,NA,6,"USA","CA","CALIFORNIA:  SUPERSTITION HILLS",33.082,-115.775,150,2,1,NA,NA,NA,NA,3,2,NA,NA,NA,NA,2,1,NA,NA,NA,NA,3,2,NA,NA,NA,NA,-0.00200000000000244,-0.00499999999999545
"788","24","11","2015","22","50","11/24/2015","22:50:54",-10.0598,-71.0184,"Earthquake",620.56,3.1,NA,7.6,"MWW",NA,NA,10,2.852,8.5,1,"US100040X6","US","US","US","Reviewed",10165,"",53,601,7.6,7.6,NA,NA,NA,NA,NA,NA,"PERU","","PERU-BRAZIL",-10.548,-70.904,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488200000000001,-0.114400000000003
"789","24","11","2016","18","43","11/24/2016","18:43:48",11.9065,-88.8957,"Earthquake",10,1.6,NA,6.9,"MWW",NA,NA,20,1.799,5.2,1.03,"US10007C4W","US","US","US","Reviewed",10211,"Tsu",48,10,7,7,NA,NA,NA,NA,NA,NA,"NICARAGUA","","NICARAGUA",11.96,-88.835,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0535000000000014,-0.0607000000000113
"790","24","2","1981","20","53","2/24/1981","20:53:38",38.222,22.934,"Earthquake",33,NA,NA,6.7,"MS",NA,15,NA,NA,NA,1.2,"USP0001CCB","US","US","US","Reviewed",4915,"Tsu",38.4,33,6.7,NA,6.7,5.9,NA,NA,NA,8,"GREECE","","GREECE:  ATHENS-EASTERN GULF OF CORINTH",38.222,22.934,130,22,1,NA,NA,400,3,812,4,8000,4,NA,NA,22,1,NA,NA,400,3,812,4,8000,4,NA,NA,0,0
"791","24","2","2003","2","3","2/24/2003","2:03:41",39.61,77.23,"Earthquake",11,NA,424,6.3,"MWC",NA,NA,NA,NA,NA,0.92,"USP000BRBP","US","US","HRV","Reviewed",5682,"",41.4,11,6.3,6.3,6.3,5.8,NA,NA,NA,NA,"CHINA","","CHINA:  S. XINJIANG:  BACHU",39.61,77.23,40,261,3,NA,NA,4000,4,NA,4,71000,4,NA,NA,261,3,NA,NA,4000,4,NA,4,71000,4,NA,NA,0,0
"792","24","2","2004","2","27","2/24/2004","2:27:46",35.142,-3.997,"Earthquake",0,NA,786,6.4,"MWB",NA,NA,19.8,NA,NA,NA,"USP000CMXE","US","MDD","US","Reviewed",5765,"",46.2,0,6.4,6.4,6.4,6.2,NA,NA,NA,9,"MOROCCO","","MOROCCO:  AL HOCEIMA, IMZOURENE, BENI ABDALLAH",35.142,-3.997,15,628,3,NA,NA,926,3,NA,4,2539,4,NA,NA,628,3,NA,NA,926,3,NA,4,2539,4,NA,NA,0,0
"793","24","3","1978","19","47","3/24/1978","19:47:51",44.244,148.862,"Earthquake",33,NA,NA,7.6,"MS",NA,NA,NA,NA,NA,NA,"USP0000TMY","US","US","US","Reviewed",4798,"Tsu",50.7,33,7.6,NA,7.6,6.5,NA,NA,NA,6,"RUSSIA","","RUSSIA:  KURIL ISLANDS",44.244,148.862,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"794","24","3","1978","21","5","3/24/1978","21:05:48",42.839,78.606,"Earthquake",33,NA,NA,7.1,"MS",NA,NA,NA,NA,NA,NA,"USP0000TN6","US","US","US","Reviewed",4799,"",48.2,33,7.1,NA,7.1,6.2,NA,NA,NA,8,"KAZAKHSTAN","","KAZAKHSTAN:  ALMA-ATA",42.839,78.606,40,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"795","24","3","1984","9","44","3/24/1984","9:44:03",44.117,148.192,"Earthquake",44.4,NA,NA,7.2,"MW",NA,NA,NA,NA,NA,1.2,"USP00022Y2","US","US","HRV","Reviewed",6466,"Tsu",2.6,44,7,NA,7,6.1,NA,NA,NA,NA,"RUSSIA","","RUSSIA:  KURIL ISLANDS",44.117,148.192,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"796","24","3","1987","12","49","3/24/1987","12:49:47",37.447,137.865,"Earthquake",23.3,NA,NA,5.7,"MW",NA,NA,NA,NA,NA,1.1,"USP00033KK","US","US","HRV","Reviewed",6469,"Tsu",47,23,5.1,NA,5.1,5.7,NA,NA,NA,NA,"JAPAN","","JAPAN:  HONSHU ISLAND",37.447,137.865,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"797","24","3","2001","6","27","3/24/2001","6:27:54",34.083,132.526,"Earthquake",50,NA,596,6.8,"MWC",NA,NA,NA,NA,NA,0.85,"USP000ABYG","US","US","HRV","Reviewed",5596,"",53.5,50,6.8,6.8,6.5,6.4,NA,NA,NA,9,"JAPAN","","JAPAN:  HIROSHIMA, OKAYAMA, HONSHU, KAGAMA",34.083,132.526,30,2,1,NA,NA,161,3,500,4,NA,NA,3700,4,2,1,NA,NA,161,3,500,4,NA,NA,3700,4,0,0
"798","24","3","2004","1","53","3/24/2004","1:53:49",45.382,118.256,"Earthquake",18.8,NA,447,5.5,"MWB",NA,NA,22,NA,NA,0.88,"USP000CQR9","US","US","US","Reviewed",5768,"",49.4,19,5.4,5.4,5.2,5.6,NA,NA,NA,NA,"CHINA","","CHINA:  NEI MONGOL:  BAYAN UL HOT, ULIASTAI",45.382,118.256,30,NA,NA,NA,NA,100,2,74,4,38000,4,NA,NA,NA,NA,NA,NA,100,2,74,4,38000,4,NA,NA,0,0
"799","24","3","2011","13","55","3/24/2011","13:55:12",20.687,99.822,"Earthquake",8,NA,335,6.9,"MWW",NA,NA,18.2,NA,NA,1.1,"USP000HYFX","US","US","US","Reviewed",9801,"",12,8,6.8,6.8,7.1,6.3,7.2,NA,NA,NA,"MYANMAR (BURMA)","","MYANMAR:  TACHILEK",20.687,99.822,60,75,2,NA,NA,123,3,3.6,2,NA,NA,10104,4,75,2,NA,NA,123,3,3.6,2,NA,NA,10104,4,0,0
"800","24","4","1972","9","57","4/24/1972","9:57:21",23.564,121.539,"Earthquake",22.2,NA,NA,7,"MW",NA,NA,NA,NA,NA,NA,"ISCGEM774714","ISCGEM","ISCGEM","ISCGEM","Automatic",4603,"",21.7,33,6.9,NA,6.9,6,NA,NA,NA,5,"TAIWAN","","TAIWAN:  HUALIEN",23.6,121.6,30,4,1,NA,NA,11,1,NA,2,NA,NA,NA,NA,4,1,NA,NA,11,1,NA,2,NA,NA,NA,NA,-0.0360000000000014,-0.0609999999999928
